User_ID,Role,Region,Lead_Source,CRM_Action,Daily_Logins,Failed_Logins,Access_Hour,Device_Type,Data_Sensitivity,Policy_Compliance_Score,Anomaly_Score,Permission_Granted,Governance_Score,Access_Decision
35654,Support,West,Email,EditLead,10,0,10,Managed,1,70.29,0.092,False,46.31,Block
35655,Analyst,West,Web,ViewLead,9,1,19,BYOD,4,77.47,0.278,True,49.17,Block
35656,Manager,East,Campaign,ViewLead,3,0,12,Managed,5,70.42,0.088,True,52.46,Block
35657,Sales Rep,East,Partner,ViewLead,3,0,8,Managed,4,100.0,0.096,True,63.6,Review
35658,Admin,East,Web,CreateOpportunity,10,0,14,Managed,1,95.55,0.03,True,66.7,Review
35659,Support,West,Referral,EditLead,10,1,20,Managed,3,85.61,0.092,False,47.66,Block
35660,Support,East,Referral,ViewLead,7,0,15,BYOD,1,74.64,0.323,True,52.05,Block
35661,Support,South,Web,CreateOpportunity,3,0,13,Managed,3,71.68,0.302,True,49.53,Block
35662,Admin,North,Campaign,EditLead,4,0,11,Managed,3,80.56,0.152,True,56.39,Block
35663,Support,West,Referral,ViewLead,4,1,16,Managed,2,83.92,0.201,True,55.34,Block
35664,Sales Rep,West,Referral,EditLead,8,1,22,Managed,4,93.62,0.149,False,48.04,Block
35665,Manager,East,Web,ViewLead,6,3,12,Managed,1,74.19,0.224,True,48.37,Block
35666,Support,North,Web,ViewLead,6,1,20,Managed,4,79.32,0.112,True,53.95,Block
35667,Analyst,West,Campaign,EditLead,7,1,19,Managed,4,75.05,0.137,False,41.85,Block
35668,Sales Rep,South,Web,EditLead,9,0,18,Managed,3,75.63,0.072,False,46.67,Block
35669,Manager,North,Web,ViewLead,5,1,19,Managed,1,68.9,0.225,True,50.49,Block
35670,Admin,South,Referral,ViewLead,5,0,19,Managed,4,97.61,0.223,True,59.59,Review
35671,Sales Rep,West,Web,ViewLead,4,1,6,Managed,4,86.76,0.69,True,42.12,Block
35672,Sales Rep,East,Campaign,ApproveDiscount,5,0,10,Managed,1,79.24,0.306,False,44.08,Block
35673,Support,East,Email,CreateOpportunity,4,1,18,Managed,1,72.78,0.091,True,55.19,Block
35674,Manager,South,Email,ExportCRM,5,0,13,Managed,4,90.75,0.076,True,60.86,Review
35675,Manager,East,Partner,CreateOpportunity,5,1,17,Managed,3,90.84,0.171,True,57.52,Block
35676,Analyst,West,Referral,ViewLead,7,1,15,Managed,1,87.51,0.165,True,58.51,Review
35677,Sales Rep,South,Referral,ViewLead,6,1,13,BYOD,2,86.78,0.378,True,51.92,Block
35678,Admin,North,Web,ViewLead,7,2,11,Managed,3,84.55,0.025,True,56.97,Block
35679,Manager,West,Web,CreateOpportunity,5,1,22,Managed,1,69.72,0.127,True,53.24,Block
35680,Admin,South,Partner,ViewLead,6,0,16,Managed,4,87.48,0.278,True,54.67,Block
35681,Analyst,East,Web,ViewLead,6,0,11,Managed,2,79.94,0.111,True,58.2,Review
35682,Support,South,Email,CreateOpportunity,5,0,10,Managed,5,84.45,0.262,True,53.02,Block
35683,Analyst,East,Referral,CreateOpportunity,10,0,10,BYOD,4,95.3,0.34,True,55.86,Block
35684,Support,South,Partner,EditLead,4,0,15,Managed,1,80.69,0.09,False,50.0,Block
35685,Sales Rep,South,Partner,CreateOpportunity,7,0,16,Managed,5,71.14,0.308,True,47.2,Block
35686,Analyst,South,Referral,EditLead,7,0,14,Managed,2,87.7,0.28,False,46.7,Block
35687,Support,East,Partner,ExportCRM,11,0,6,Managed,4,78.08,0.215,False,42.95,Block
35688,Analyst,North,Web,ExportCRM,8,1,21,Managed,1,74.75,0.077,False,46.23,Block
35689,Analyst,North,Email,ExportCRM,7,0,16,BYOD,2,65.28,0.204,False,40.73,Block
35690,Sales Rep,North,Web,EditLead,7,0,6,Managed,4,84.27,0.169,False,46.27,Block
35691,Sales Rep,West,Email,CreateOpportunity,1,1,17,Managed,3,88.6,0.14,True,57.51,Block
35692,Admin,West,Referral,EditLead,6,0,13,Managed,2,91.7,0.256,True,58.7,Review
35693,Sales Rep,North,Referral,CreateOpportunity,6,2,12,Managed,4,77.27,0.365,True,44.93,Block
35694,Manager,West,Web,EditLead,8,0,18,Managed,4,77.28,0.141,True,54.53,Block
35695,Admin,North,Email,ViewLead,7,2,13,Managed,4,90.0,0.103,True,55.93,Block
35696,Sales Rep,East,Campaign,CreateOpportunity,12,0,8,Managed,2,100.0,0.226,True,62.35,Review
35697,Sales Rep,West,Partner,ViewLead,8,0,22,Managed,4,78.87,0.411,True,48.33,Block
35698,Support,West,Partner,ApproveDiscount,4,0,7,Managed,1,76.18,0.21,False,45.41,Block
35699,Sales Rep,North,Email,ExportCRM,6,0,17,BYOD,5,87.69,0.229,False,44.96,Block
35700,Sales Rep,West,Web,EditLead,4,1,10,BYOD,3,95.26,0.157,False,49.42,Block
35701,Support,South,Referral,ViewLead,3,0,12,Managed,5,86.87,0.187,True,55.72,Block
35702,Sales Rep,South,Referral,ViewLead,8,1,15,Managed,1,87.83,0.108,True,60.05,Review
35703,Manager,South,Campaign,ViewLead,8,1,12,Managed,3,78.11,0.183,True,52.75,Block
35704,Support,West,Email,ViewLead,8,0,14,Managed,5,90.0,0.177,True,57.08,Block
35705,Sales Rep,South,Partner,EditLead,9,0,11,Managed,3,75.36,0.058,False,46.92,Block
35706,Manager,West,Referral,ViewLead,3,0,19,Managed,4,69.62,0.127,True,52.2,Block
35707,Support,North,Partner,ViewLead,6,2,12,Managed,2,77.68,0.393,True,46.37,Block
35708,Manager,East,Email,EditLead,6,0,8,Managed,3,75.94,0.02,True,58.07,Review
35709,Admin,North,Partner,ViewLead,8,0,19,Managed,5,74.79,0.151,True,52.41,Block
35710,Admin,South,Campaign,EditLead,1,0,6,Managed,2,78.22,0.162,True,56.33,Block
35711,Admin,South,Partner,ViewLead,3,0,10,BYOD,4,72.47,0.514,True,43.53,Block
35712,Analyst,South,Campaign,EditLead,6,0,18,BYOD,3,91.89,0.182,False,49.61,Block
35713,Analyst,South,Campaign,CreateOpportunity,4,0,10,BYOD,4,76.29,0.458,True,46.24,Block
35714,Manager,East,Web,ExportCRM,4,1,21,Managed,3,66.58,0.084,True,51.19,Block
35715,Manager,East,Web,CreateOpportunity,7,1,21,Managed,5,83.08,0.109,True,54.36,Block
35716,Admin,West,Campaign,ApproveDiscount,6,1,10,Managed,2,100.0,0.275,True,59.12,Review
35717,Sales Rep,East,Referral,ViewLead,11,0,16,BYOD,3,97.24,0.287,True,58.85,Review
35718,Manager,North,Email,ViewLead,9,1,21,Managed,3,87.68,0.117,True,57.77,Block
35719,Analyst,South,Email,EditLead,5,0,21,Managed,3,76.79,0.054,False,47.52,Block
35720,Manager,East,Referral,ViewLead,2,0,7,Managed,5,86.21,0.041,True,59.14,Review
35721,Analyst,South,Email,ViewLead,3,1,10,Managed,3,87.11,0.063,True,58.92,Review
35722,Manager,South,Email,CreateOpportunity,0,0,14,Managed,5,87.0,0.506,True,47.8,Block
35723,Analyst,East,Referral,ApproveDiscount,4,1,15,Managed,5,89.74,0.132,False,46.11,Block
35724,Manager,East,Web,ViewLead,3,0,8,BYOD,1,82.17,0.392,True,52.95,Block
35725,Manager,North,Partner,EditLead,5,0,18,Managed,3,81.8,0.316,True,52.73,Block
35726,Support,East,Email,EditLead,6,2,13,BYOD,3,75.86,0.284,False,37.46,Block
35727,Support,West,Campaign,CreateOpportunity,7,4,10,Managed,5,72.73,0.167,True,43.28,Block
35728,Analyst,South,Campaign,ViewLead,7,0,16,Managed,3,75.57,0.226,True,52.81,Block
35729,Sales Rep,North,Email,EditLead,6,0,20,BYOD,3,68.66,0.204,False,40.93,Block
35730,Support,South,Email,ViewLead,8,0,11,Managed,4,81.44,0.329,True,51.28,Block
35731,Manager,East,Campaign,CreateOpportunity,7,0,12,Managed,3,79.16,0.232,True,53.91,Block
35732,Admin,North,Campaign,EditLead,3,0,12,Managed,2,72.93,0.036,True,57.63,Block
35733,Manager,South,Campaign,CreateOpportunity,4,0,18,Managed,3,83.14,0.173,True,56.76,Block
35734,Admin,West,Campaign,ViewLead,7,0,16,BYOD,3,100.0,0.143,True,63.43,Review
35735,Support,North,Partner,EditLead,2,0,12,Managed,5,81.05,0.147,False,44.68,Block
35736,Sales Rep,South,Web,ViewLead,6,0,17,BYOD,4,99.04,0.215,True,60.29,Review
35737,Admin,West,Referral,ViewLead,6,0,15,Managed,3,75.08,0.296,True,50.89,Block
35738,Manager,South,Partner,ExportCRM,7,0,8,BYOD,2,82.86,0.245,True,55.87,Block
35739,Manager,South,Referral,CreateOpportunity,6,0,7,Managed,1,100.0,0.148,True,65.3,Review
35740,Manager,East,Referral,ViewLead,6,0,10,Managed,2,62.18,0.115,True,51.88,Block
35741,Sales Rep,West,Referral,ApproveDiscount,6,0,17,Managed,4,78.97,0.21,False,43.39,Block
35742,Support,East,Email,CreateOpportunity,4,0,6,Managed,1,84.26,0.091,True,61.21,Review
35743,Sales Rep,East,Referral,EditLead,7,0,18,Managed,4,79.68,0.173,False,44.57,Block
35744,Sales Rep,South,Partner,EditLead,11,0,21,BYOD,5,77.76,0.204,False,42.12,Block
35745,Manager,East,Partner,ViewLead,2,1,15,Managed,5,89.15,0.084,True,57.1,Block
35746,Support,West,Campaign,ExportCRM,8,0,17,Managed,3,88.76,0.142,False,49.53,Block
35747,Support,West,Email,EditLead,8,0,12,BYOD,1,73.01,0.174,False,45.2,Block
35748,Manager,North,Web,CreateOpportunity,8,1,8,Managed,4,62.1,0.559,True,36.77,Block
35749,Support,West,Campaign,EditLead,7,0,21,Managed,1,80.71,0.502,False,39.69,Block
35750,Manager,South,Campaign,ApproveDiscount,5,0,22,Managed,1,96.69,0.231,True,62.07,Review
35751,Support,West,Web,CreateOpportunity,11,0,17,Managed,4,62.1,0.253,True,46.42,Block
35752,Manager,North,Partner,ViewLead,6,1,7,Managed,4,83.98,0.243,True,52.31,Block
35753,Support,South,Partner,ViewLead,6,0,9,BYOD,4,57.56,0.336,True,42.74,Block
35754,Manager,North,Partner,ViewLead,12,0,22,Managed,3,78.89,0.121,True,56.59,Block
35755,Sales Rep,West,Campaign,ViewLead,3,2,17,Managed,5,73.78,0.15,True,48.06,Block
35756,Admin,North,Email,ViewLead,9,0,21,BYOD,1,93.04,0.177,True,62.15,Review
35757,Sales Rep,South,Referral,ViewLead,4,1,11,Managed,5,86.63,0.336,True,49.92,Block
35758,Sales Rep,East,Referral,EditLead,4,0,20,BYOD,2,86.57,0.139,False,49.82,Block
35759,Sales Rep,North,Referral,EditLead,5,0,11,Managed,2,96.2,0.19,False,51.92,Block
35760,Analyst,East,Web,ViewLead,6,2,12,Managed,2,95.28,0.301,True,54.81,Block
35761,Manager,East,Web,ExportCRM,4,0,22,Managed,5,74.72,0.339,True,47.68,Block
35762,Manager,East,Campaign,CreateOpportunity,6,0,14,Managed,4,79.62,0.368,True,49.66,Block
35763,Sales Rep,East,Partner,ViewLead,4,0,19,Managed,3,77.47,0.343,True,50.54,Block
35764,Manager,East,Partner,ViewLead,5,0,15,Managed,2,80.14,0.3,True,53.56,Block
35765,Sales Rep,East,Partner,ApproveDiscount,6,1,6,Managed,4,84.38,0.015,False,48.15,Block
35766,Sales Rep,West,Campaign,EditLead,8,0,20,Managed,1,82.96,0.229,False,47.32,Block
35767,Sales Rep,North,Partner,ViewLead,2,0,9,BYOD,3,81.4,0.213,True,55.17,Block
35768,Admin,North,Web,ViewLead,7,1,15,BYOD,1,94.55,0.222,True,59.55,Review
35769,Sales Rep,West,Referral,ViewLead,9,0,7,Managed,1,99.2,0.039,True,67.73,Review
35770,Support,West,Email,ViewLead,17,2,18,Managed,3,76.38,0.708,True,37.03,Block
35771,Manager,South,Referral,ExportCRM,8,0,17,BYOD,4,70.17,0.162,True,51.52,Block
35772,Manager,East,Referral,ViewLead,8,0,9,BYOD,5,74.13,0.228,True,50.25,Block
35773,Sales Rep,South,Campaign,CreateOpportunity,7,0,18,Managed,4,82.52,0.276,True,53.0,Block
35774,Support,North,Referral,EditLead,4,1,14,Managed,4,78.75,0.096,False,44.15,Block
35775,Sales Rep,North,Partner,ViewLead,8,0,11,Managed,1,75.23,0.178,True,55.87,Block
35776,Sales Rep,South,Campaign,ViewLead,12,0,8,Managed,2,72.39,0.068,True,56.64,Block
35777,Support,North,Campaign,ViewLead,6,1,8,Managed,3,76.92,0.372,True,47.63,Block
35778,Analyst,East,Partner,ViewLead,8,0,14,Managed,4,85.72,0.135,True,57.62,Block
35779,Support,East,Referral,ExportCRM,10,2,20,Managed,1,86.31,0.312,False,42.4,Block
35780,Manager,South,Web,CreateOpportunity,11,0,11,BYOD,4,91.43,0.099,True,60.52,Review
35781,Support,West,Email,CreateOpportunity,7,0,13,Managed,2,86.93,0.19,True,58.67,Review
35782,Support,South,Email,ExportCRM,16,1,18,Managed,1,85.17,0.09,False,49.55,Block
35783,Support,North,Email,ViewLead,5,1,9,Managed,3,73.54,0.098,True,53.28,Block
35784,Support,East,Email,ApproveDiscount,4,0,7,Managed,5,78.64,0.249,False,41.29,Block
35785,Sales Rep,South,Campaign,ViewLead,5,0,7,Managed,3,89.63,0.114,True,60.52,Review
35786,Sales Rep,West,Partner,ViewLead,5,0,9,BYOD,1,99.26,0.298,True,61.3,Review
35787,Sales Rep,East,Campaign,EditLead,5,2,11,BYOD,1,82.12,0.085,False,46.61,Block
35788,Support,East,Email,ViewLead,5,0,17,BYOD,5,72.46,0.359,True,46.39,Block
35789,Admin,East,Web,ExportCRM,5,2,7,Managed,4,89.01,0.506,True,45.51,Block
35790,Analyst,South,Web,ViewLead,9,2,18,Managed,2,77.34,0.233,True,50.24,Block
35791,Manager,East,Web,CreateOpportunity,4,2,17,Managed,2,72.23,0.09,True,52.04,Block
35792,Admin,South,Campaign,EditLead,8,0,6,Managed,1,77.11,0.07,True,59.24,Review
35793,Sales Rep,South,Web,ViewLead,6,1,20,Managed,3,81.59,0.219,True,53.09,Block
35794,Sales Rep,South,Web,EditLead,8,1,19,Managed,1,99.64,0.346,False,48.22,Block
35795,Manager,South,Web,ExportCRM,11,1,8,Managed,1,76.11,0.582,True,44.09,Block
35796,Sales Rep,North,Campaign,CreateOpportunity,6,1,12,Managed,1,68.6,0.149,True,52.28,Block
35797,Support,West,Campaign,ExportCRM,13,0,11,Managed,1,87.63,0.105,False,52.05,Block
35798,Analyst,West,Referral,ViewLead,8,0,15,BYOD,5,92.63,0.293,True,55.11,Block
35799,Analyst,North,Web,EditLead,7,0,21,Managed,3,88.75,0.314,False,45.21,Block
35800,Analyst,West,Email,ExportCRM,7,0,11,Managed,4,67.7,0.17,False,40.45,Block
35801,Sales Rep,South,Email,ViewLead,4,0,6,Managed,2,91.05,0.16,True,60.88,Review
35802,Support,North,Referral,EditLead,3,0,7,Managed,5,90.35,0.196,False,46.72,Block
35803,Admin,South,Email,ViewLead,6,3,19,BYOD,1,79.91,0.168,True,51.76,Block
35804,Sales Rep,West,Campaign,ViewLead,6,1,20,Managed,1,94.91,0.091,True,62.95,Review
35805,Manager,South,Email,ApproveDiscount,6,0,17,BYOD,3,69.37,0.23,True,50.54,Block
35806,Support,East,Referral,ViewLead,6,1,6,Managed,2,92.59,0.237,True,57.49,Block
35807,Manager,West,Web,ViewLead,7,0,15,Managed,2,81.72,0.088,True,59.39,Review
35808,Support,East,Referral,CreateOpportunity,8,1,9,Managed,4,89.7,0.255,True,54.02,Block
35809,Sales Rep,East,Referral,ViewLead,7,0,15,Managed,3,61.18,0.424,True,42.81,Block
35810,Analyst,North,Referral,ViewLead,7,1,12,Managed,3,60.36,0.305,True,43.51,Block
35811,Sales Rep,West,Email,EditLead,5,0,22,Managed,1,68.0,0.051,False,46.53,Block
35812,Admin,North,Referral,ViewLead,2,1,7,Managed,5,76.52,0.3,True,47.28,Block
35813,Sales Rep,North,Referral,DeleteLead,6,0,13,BYOD,2,91.56,0.447,False,43.88,Block
35814,Analyst,West,Partner,ViewLead,3,1,19,Managed,1,67.29,0.474,True,43.7,Block
35815,Support,South,Email,CreateOpportunity,6,1,9,BYOD,1,93.76,0.245,True,58.69,Review
35816,Manager,South,Campaign,ViewLead,6,1,22,Managed,4,69.1,0.131,True,49.91,Block
35817,Sales Rep,East,Partner,ViewLead,5,3,9,Managed,5,77.69,0.112,True,48.4,Block
35818,Admin,East,Partner,CreateOpportunity,9,1,17,BYOD,4,77.62,0.293,True,48.85,Block
35819,Manager,North,Web,EditLead,3,0,16,Managed,3,87.32,0.233,True,56.74,Block
35820,Admin,North,Partner,ViewLead,9,1,16,BYOD,5,76.12,0.231,True,48.86,Block
35821,Manager,South,Referral,ApproveDiscount,4,0,22,BYOD,1,69.99,0.19,True,53.74,Block
35822,Manager,South,Email,EditLead,6,1,7,Managed,3,68.56,0.031,True,53.22,Block
35823,Sales Rep,West,Referral,ApproveDiscount,3,0,14,BYOD,3,71.34,0.157,False,43.04,Block
35824,Analyst,West,Referral,CreateOpportunity,4,0,12,BYOD,2,90.73,0.235,True,58.88,Review
35825,Manager,West,Web,ExportCRM,8,2,15,BYOD,4,76.25,0.614,True,38.34,Block
35826,Manager,North,Partner,ViewLead,1,0,18,BYOD,5,74.37,0.286,True,48.87,Block
35827,Manager,North,Web,ViewLead,8,1,15,Managed,2,97.97,0.189,True,60.57,Review
35828,Manager,West,Campaign,ViewLead,4,0,16,BYOD,2,73.04,0.179,True,54.09,Block
35829,Analyst,South,Campaign,ExportCRM,5,1,17,Managed,4,94.72,0.142,False,48.6,Block
35830,Sales Rep,South,Web,CreateOpportunity,8,0,7,Managed,4,84.66,0.102,True,58.08,Review
35831,Analyst,North,Web,CreateOpportunity,4,1,9,Managed,1,75.75,0.018,True,58.06,Review
35832,Support,West,Referral,ExportCRM,10,2,6,Managed,4,85.16,0.189,False,42.08,Block
35833,Manager,North,Email,CreateOpportunity,8,0,15,Managed,3,82.3,0.254,True,54.46,Block
35834,Manager,West,Email,ViewLead,7,1,11,Managed,2,100.0,0.191,True,61.23,Review
35835,Support,West,Referral,EditLead,6,0,9,BYOD,2,74.06,0.157,False,45.0,Block
35836,Support,West,Referral,ExportCRM,5,0,7,Managed,2,67.22,0.101,False,44.0,Block
35837,Sales Rep,West,Web,CreateOpportunity,7,0,20,Managed,4,74.26,0.097,True,54.56,Block
35838,Support,North,Campaign,EditLead,4,0,22,Managed,1,80.66,0.145,False,48.61,Block
35839,Sales Rep,South,Referral,EditLead,11,0,12,Managed,3,67.84,0.111,False,42.98,Block
35840,Sales Rep,South,Web,CreateOpportunity,4,0,10,Managed,3,81.32,0.076,True,58.56,Review
35841,Sales Rep,West,Campaign,EditLead,4,0,13,Managed,2,80.48,0.239,False,45.18,Block
35842,Sales Rep,West,Campaign,EditLead,3,0,9,Managed,2,86.28,0.207,False,48.03,Block
35843,Analyst,North,Referral,ViewLead,5,0,8,BYOD,4,90.43,0.562,True,48.59,Block
35844,Sales Rep,North,Partner,ViewLead,6,0,8,Managed,3,88.95,0.139,True,59.65,Review
35845,Analyst,South,Campaign,CreateOpportunity,5,0,19,Managed,5,82.82,0.499,True,46.52,Block
35846,Manager,South,Campaign,ExportCRM,8,0,11,BYOD,4,66.94,0.355,True,45.56,Block
35847,Manager,East,Referral,ApproveDiscount,6,0,18,Managed,3,81.98,0.139,True,57.23,Block
35848,Admin,East,Email,ViewLead,1,0,19,Managed,4,79.32,0.228,True,53.07,Block
35849,Support,South,Partner,EditLead,7,0,8,BYOD,2,87.48,0.256,False,47.22,Block
35850,Sales Rep,North,Referral,ViewLead,5,0,8,Managed,3,66.22,0.138,True,51.73,Block
35851,Sales Rep,North,Campaign,ViewLead,5,0,21,Managed,2,85.51,0.239,True,56.96,Block
35852,Sales Rep,East,Email,ViewLead,2,1,11,BYOD,3,54.69,0.225,True,43.51,Block
35853,Support,South,Referral,ApproveDiscount,9,1,18,Managed,5,71.27,0.239,False,36.98,Block
35854,Manager,South,Web,EditLead,7,0,14,Managed,4,75.68,0.121,True,54.47,Block
35855,Sales Rep,West,Email,EditLead,4,1,18,Managed,2,87.85,0.103,False,49.17,Block
35856,Support,North,Partner,ViewLead,5,0,9,Managed,4,87.62,0.585,True,47.04,Block
35857,Analyst,South,Campaign,ApproveDiscount,6,0,22,Managed,4,72.1,0.252,False,39.94,Block
35858,Support,South,Partner,EditLead,8,1,13,Managed,5,84.03,0.29,False,40.15,Block
35859,Manager,West,Referral,ViewLead,9,0,21,Managed,2,83.04,0.062,True,60.53,Review
35860,Sales Rep,West,Campaign,EditLead,9,0,21,Managed,1,87.36,0.431,False,43.79,Block
35861,Sales Rep,East,Web,ViewLead,6,0,7,Managed,1,69.55,0.188,True,53.64,Block
35862,Analyst,East,Email,ViewLead,7,1,8,Managed,3,91.82,0.261,True,55.61,Block
35863,Manager,North,Referral,ViewLead,6,0,17,Managed,3,89.32,0.259,True,56.79,Block
35864,Admin,West,Email,ApproveDiscount,2,0,7,Managed,4,77.63,0.366,True,49.02,Block
35865,Analyst,West,Campaign,CreateOpportunity,5,2,14,Managed,1,77.22,0.154,True,53.17,Block
35866,Support,East,Referral,ViewLead,9,0,10,Managed,2,82.69,0.237,True,56.01,Block
35867,Support,West,Campaign,EditLead,6,0,6,Managed,2,77.56,0.074,False,48.29,Block
35868,Manager,West,Web,CreateOpportunity,10,1,21,Managed,5,99.12,0.367,True,53.51,Block
35869,Support,North,Partner,ViewLead,5,0,8,Managed,1,89.82,0.024,True,64.85,Review
35870,Sales Rep,South,Email,EditLead,11,0,14,BYOD,4,87.5,0.31,False,43.89,Block
35871,Sales Rep,North,Referral,ExportCRM,6,0,10,Managed,1,78.46,0.296,False,44.06,Block
35872,Manager,South,Email,EditLead,7,1,22,Managed,5,84.77,0.209,True,52.46,Block
35873,Sales Rep,South,Email,ViewLead,5,0,16,BYOD,2,88.88,0.351,True,55.34,Block
35874,Analyst,South,Web,CreateOpportunity,7,1,18,Managed,3,100.0,0.304,True,57.39,Block
35875,Manager,East,Partner,ViewLead,5,1,14,Managed,2,93.23,0.414,True,53.28,Block
35876,Admin,South,Web,ViewLead,6,0,11,BYOD,2,81.55,0.408,True,51.33,Block
35877,Sales Rep,South,Campaign,ViewLead,2,0,6,BYOD,5,68.56,0.176,True,49.6,Block
35878,Analyst,North,Referral,EditLead,6,1,6,BYOD,3,73.62,0.282,False,38.72,Block
35879,Sales Rep,South,Partner,CreateOpportunity,6,2,15,Managed,2,67.0,0.194,True,47.61,Block
35880,Sales Rep,South,Web,ExportCRM,5,1,13,Managed,2,89.15,0.208,False,46.99,Block
35881,Sales Rep,North,Web,EditLead,4,0,9,Managed,2,86.67,0.262,False,46.77,Block
35882,Analyst,West,Partner,CreateOpportunity,4,1,9,BYOD,5,77.61,0.278,True,48.21,Block
35883,Support,North,Campaign,ExportCRM,5,2,11,Managed,5,82.22,0.113,False,41.96,Block
35884,Sales Rep,North,Campaign,ApproveDiscount,8,0,18,Managed,4,93.4,0.324,False,45.59,Block
35885,Analyst,South,Campaign,ViewLead,12,2,9,Managed,3,66.63,0.113,True,48.49,Block
35886,Manager,South,Referral,CreateOpportunity,9,0,19,Managed,3,71.61,0.359,True,48.08,Block
35887,Admin,West,Campaign,ApproveDiscount,8,1,11,Managed,2,70.32,0.062,True,54.05,Block
35888,Manager,East,Campaign,ViewLead,7,0,14,Managed,2,99.65,0.101,True,65.36,Review
35889,Analyst,East,Campaign,ApproveDiscount,6,0,17,Managed,5,98.39,0.139,False,50.95,Block
35890,Analyst,East,Partner,ApproveDiscount,9,0,19,Managed,4,75.65,0.038,False,46.53,Block
35891,Manager,North,Partner,EditLead,7,0,14,Managed,4,73.67,0.065,True,55.17,Block
35892,Support,North,Partner,EditLead,9,0,16,Managed,2,80.75,0.337,False,42.83,Block
35893,Support,North,Partner,ViewLead,6,0,14,Managed,2,89.15,0.108,True,61.51,Review
35894,Sales Rep,South,Partner,EditLead,8,0,12,BYOD,2,80.9,0.429,False,40.59,Block
35895,Admin,East,Web,EditLead,7,0,20,Managed,5,73.9,0.26,True,49.37,Block
35896,Analyst,North,Referral,EditLead,5,1,13,Managed,3,73.62,0.173,False,41.45,Block
35897,Manager,West,Partner,EditLead,10,0,14,Managed,3,89.03,0.143,True,59.59,Review
35898,Manager,North,Web,EditLead,7,1,11,Managed,5,84.92,0.068,True,56.02,Block
35899,Manager,North,Web,CreateOpportunity,5,0,13,Managed,2,100.0,0.02,True,67.49,Review
35900,Manager,South,Web,CreateOpportunity,5,1,20,Managed,2,94.57,0.053,True,62.77,Review
35901,Analyst,North,Web,ViewLead,8,0,6,Managed,3,92.3,0.228,True,58.62,Review
35902,Analyst,North,Campaign,EditLead,4,0,9,Managed,5,92.72,0.104,False,49.85,Block
35903,Sales Rep,East,Campaign,CreateOpportunity,5,0,15,Managed,5,88.74,0.185,True,56.43,Block
35904,Admin,East,Email,CreateOpportunity,12,0,17,BYOD,1,79.51,0.172,True,57.52,Block
35905,Sales Rep,South,Partner,EditLead,4,0,17,BYOD,4,73.01,0.129,False,43.34,Block
35906,Admin,North,Web,ExportCRM,5,0,11,BYOD,3,71.28,0.134,True,53.6,Block
35907,Analyst,North,Campaign,CreateOpportunity,6,1,21,Managed,2,77.18,0.247,True,51.83,Block
35908,Manager,South,Partner,EditLead,2,1,21,BYOD,1,70.02,0.366,True,47.36,Block
35909,Admin,East,Partner,ViewLead,4,1,20,BYOD,1,85.64,0.38,True,52.46,Block
35910,Sales Rep,East,Email,ApproveDiscount,11,0,8,Managed,4,73.47,0.126,False,43.56,Block
35911,Admin,South,Referral,ViewLead,3,3,14,BYOD,4,75.28,0.429,True,40.62,Block
35912,Sales Rep,East,Partner,ViewLead,8,2,7,Managed,4,74.09,0.167,True,48.76,Block
35913,Sales Rep,West,Campaign,EditLead,5,1,13,Managed,2,93.14,0.06,False,52.1,Block
35914,Sales Rep,North,Partner,EditLead,4,0,16,Managed,2,69.56,0.144,False,43.73,Block
35915,Analyst,West,Campaign,ApproveDiscount,7,0,20,Managed,1,80.95,0.361,False,43.3,Block
35916,Support,South,Campaign,EditLead,3,0,21,Managed,1,72.56,0.126,False,46.25,Block
35917,Sales Rep,East,Referral,EditLead,6,0,11,Managed,2,91.14,0.051,False,53.62,Block
35918,Sales Rep,North,Referral,EditLead,4,3,19,Managed,3,93.52,0.308,False,41.03,Block
35919,Support,South,Partner,ApproveDiscount,4,0,7,Managed,4,77.75,0.339,False,39.75,Block
35920,Sales Rep,North,Campaign,ViewLead,8,1,9,Managed,1,72.56,0.012,True,57.1,Block
35921,Manager,North,Email,EditLead,6,0,19,Managed,4,80.42,0.138,True,55.7,Block
35922,Sales Rep,East,Email,ExportCRM,2,1,11,Managed,4,87.25,0.349,False,40.8,Block
35923,Sales Rep,East,Email,ApproveDiscount,4,0,9,Managed,3,85.34,0.336,False,43.46,Block
35924,Analyst,West,Campaign,ApproveDiscount,4,0,14,Managed,1,68.41,0.083,False,45.87,Block
35925,Sales Rep,North,Partner,ApproveDiscount,3,1,9,Managed,4,88.35,0.146,False,46.28,Block
35926,Manager,South,Web,ViewLead,6,0,19,Managed,3,91.81,0.388,True,54.44,Block
35927,Sales Rep,East,Partner,CreateOpportunity,3,0,17,Managed,3,88.11,0.182,True,58.28,Review
35928,Support,South,Partner,EditLead,7,0,11,Managed,5,82.66,0.052,False,47.63,Block
35929,Sales Rep,West,Campaign,ViewLead,9,0,14,Managed,2,94.02,0.073,True,64.09,Review
35930,Sales Rep,West,Partner,EditLead,5,1,15,Managed,5,76.72,0.043,False,43.78,Block
35931,Sales Rep,West,Email,EditLead,7,0,13,Managed,3,80.6,0.453,False,38.89,Block
35932,Analyst,West,Web,DeleteLead,4,0,18,Managed,2,83.31,0.122,False,49.11,Block
35933,Manager,East,Referral,EditLead,5,1,9,Managed,3,76.55,0.396,True,46.9,Block
